Minute_FT%,Yearly_FT%,Regression_Predicted
70.88647665777998,73.35231809363705,75.7721196944217
72.97235005197516,74.32253876019345,75.95694162519126
74.22736828318067,74.74730255521119,76.06814439199768
75.34569084584261,75.0463878884931,76.16723503471334
75.2399151598325,75.42330367606925,76.15786262190475
75.84872014905596,75.80773111288111,76.2118066982248
76.4780876662852,76.18915155421547,76.2675727480827
76.96721375718397,76.52763356009748,76.31091249667973
77.21921814156224,76.77503700576327,76.33324172193991
77.7440463145078,77.06031604696771,76.37974490689639
78.02793153591911,77.36448785567137,76.40489898138826
78.60843087641709,77.7952329324616,76.45633499338201
77.39044782641025,76.98628525010591,76.34841378417856
76.81706756429804,76.96585155687765,76.2976085687692
77.19181734334522,76.83408485528064,76.33081383324581
77.21452545207866,77.35927794621445,76.33282591917198
77.9090128989189,77.3230703085393,76.3943620177566
77.39161445004463,77.58778367423862,76.34851715460995
78.18883729374572,77.61897940100202,76.41915627663744
77.82472114655822,77.5438128732414,76.38689322101054
75.72888239067596,77.45713544241413,76.20118829446908
79.77604844811327,77.5625242678731,76.5597934940762
78.77705804284366,76.74282029536043,76.4712764555848
80.74925933163973,77.27899360693569,76.64602629949952
76.50571086937624,77.00501361753837,76.27002034329318
74.38660679523174,77.05524669202602,76.08225395844214
75.52226980941252,77.28363140594696,76.18288107779108
79.12927023475574,77.45694265722325,76.50248474345639
79.7136044576041,76.74663162010617,76.55426055093452
77.18016481645935,77.75959361106906,76.3297813436789
76.43875612198418,77.15361125625341,76.26408771779366
76.71105929996183,78.18229647013216,76.28821554801029
74.51323334034406,77.25505810841591,76.09347389279648
80.23776201317379,77.0667791895416,76.60070431483572
75.37588331418668,77.09799838224984,76.169910283513
78.8251929073812,76.94052338037798,76.4755415172256
70.8596098038,75.11536513394205,75.76973911665505
70.93671240364424,74.51413067745028,75.77657090779358
72.07753559472246,74.43157757136191,75.87765525233172
75.32998943827002,75.12850555599395,76.16584378801954
73.48677374486064,74.92275463289215,76.00252290563584
73.67375176147854,73.33261506262102,76.01909037235694
72.59131379392817,73.18816310610819,75.92317933784369
72.63710307283293,73.34285825653158,75.92723656536252
68.00132124982646,75.68152291411222,75.51647618578299
70.82941237906324,72.43074117437385,75.76706342868681
70.90291536130665,73.7482603790404,75.77357627032588
74.70009046408799,77.29728282173481,76.11003064762374
100.0,74.96022199854953,78.35176695901022
100.0,78.66795493560218,78.35176695901022
50.0,72.64849803836906,73.9214422019109
88.88888888888887,81.41483545411428,77.36725034632148
65.97222222222223,79.76405658086678,75.33668483265097
100.0,74.64788732394366,78.35176695901022
75.0,75.57095561416307,76.13660458046057
